鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,lng,lat
北投區,車位,臺北市北投區同德街1~30號,0.28,住,,,1051201,土地0建物0車位1,地下一層，地下二層,十五層,其他,停車空間,鋼筋混凝土造,940923,37.65,0,0,0,有,有,2450000,,坡道平面,0,2450000,,RPROMLOLJHMFFEA77CA,121.5282582,25.1253233
北投區,房地(土地+建物),臺北市北投區行義路121~150號,10.35,住,,,1051001,土地2建物1車位0,地下一層,八層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,701120,43.02,2,1,1,有,有,4800000,111576,,0,0,,RPRNMLKLJHMFFEA27CA,121.5289329,25.1285336
北投區,房地(土地+建物),臺北市北投區西安街一段211~240號,8.44,商,,,1051201,土地1建物1車位0,七層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,1000608,42.48,1,1,1,有,有,10500000,247175,,0,0,含增建或未登記建物。,RPWOMLKLJHMFFEA87CA,121.5178051,25.1107765
北投區,房地(土地+建物),臺北市北投區懷德街91~120號,37.2,住,,,1051201,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,751212,119.37,2,2,2,有,無,17100000,143252,,0,0,價格含增建、獨立產權公設未包含在棟數,RPXOMLKLJHMFFEA97CA,121.5196935,25.1144596
北投區,房地(土地+建物)+車位,臺北市北投區永興路二段31~60號,16.7,住,,,1051201,土地1建物1車位2,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,990901,111.47,1,1,2,有,有,14380000,129003,升降機械,0,0,本案車位面積無法概算。含增建或未登記建物。,RPOWMLTKJHMFFEA68CA,121.5021373,25.1401083
北投區,房地(土地+建物),臺北市北投區大興街9巷1~30號,30.1,住,,,1051201,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,720112,109.6,3,2,2,有,有,13500000,123175,,0,0,含增建或未登記建物。,RPPWMLTKJHMFFEA78CA,121.4975801,25.1300784
士林區,房地(土地+建物),臺北市士林區承德路四段151~180號,27.68,工,,,1051101,土地1建物1車位0,十層,十一層,住宅大樓(11層含以上有電梯),工業用,鋼筋混凝土造,741125,181.89,4,2,2,有,有,27000000,148433,,0,0,價格含增建、獨立產權公設未包含在建號,RPQWMLTKJHMFFEA88CA,121.5225247,25.0867997
士林區,房地(土地+建物)+車位,臺北市士林區劍潭路61~90號,35.12,住,,,1051201,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960122,172.04,4,2,2,有,有,36000000,209254,坡道平面,14.13,0,,RPTOMLKKKHMFFEA57CA,121.5216551,25.0835021
北投區,房地(土地+建物)+車位,臺北市北投區中央南路二段1~30號,18.17,工,,,1051201,土地1建物2車位2,十二層,十九層,廠辦,見其他登記事項,鋼筋混凝土造,1040828,176.91,0,0,0,無,有,16400000,92703,坡道平面,73.82,0,,RPXNMLOLKHMFFEA38CA,121.5005871,25.1260487
士林區,房地(土地+建物)+車位,臺北市士林區忠誠路一段16巷1~30號,20.53,住,,,1051201,土地1建物1車位1,四層,六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,880120,79.79,1,1,1,有,有,16200000,203033,升降機械,0,0,,RPXNMLKKKHMFFEA87CA,121.5262175,25.1049715
大安區,房地(土地+建物),臺北市大安區和平東路三段1巷26弄1~30號,21.05,住,,,1051225,土地1建物1車位0,七層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,740522,109.08,3,2,2,有,有,22160000,203154,,0,0,內含獨立產權公設，未包含在棟數內。含增建或未登記建物。,RPXOMLOLJHMFFFA48CA,121.546758,25.024907
大安區,房地(土地+建物),臺北市大安區光復南路661~690號,10.16,商,,,1051212,土地2建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,730626,118.98,3,2,2,有,有,24500000,205917,,0,0,含增建或未登記建物。,RPVNMLTKJHMFFFA58CA,121.5571872,25.0300246
大安區,房地(土地+建物),臺北市大安區和平東路三段228巷31~60號,27.15,住,,,1051219,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,730516,130.39,3,2,2,有,無,9110000,69867,,0,0,親友、員工或其他特殊關係間之交易。,RPVNMLNLJHMFFFA08CA,121.5538242,25.0209683
北投區,房地(土地+建物)+車位,臺北市北投區三合街一段79巷31~60號,37.12,住,,,1040301,土地1建物1車位1,五層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1050712,229.64,2,2,2,有,有,41180000,211878,坡道平面,44.25,1900000,"預售屋買賣,雨遮不計價",RPPPMLOKKHMFFEA67CA,121.505345,25.1269474
北投區,房地(土地+建物)+車位,臺北市北投區三合街一段79巷1~30號,38.74,住,,,1040601,土地1建物1車位1,六層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1050712,238.04,2,2,2,有,有,43000000,212601,坡道平面,44.25,1800000,"預售屋買賣,雨遮不計價",RPQPMLOKKHMFFEA77CA,121.5050294,25.1269006
北投區,房地(土地+建物)+車位,臺北市北投區三合街一段36巷1~30號,45.07,住,,,1051201,土地1建物1車位2,二層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1050415,301.45,3,2,2,有,無,57930000,246740,坡道平面,82.88,4000000,雨遮不計價,RPRPMLOKKHMFFEA87CA,121.504675,25.12823
北投區,房地(土地+建物)+車位,臺北市北投區中央南路二段1~30號,9.22,工,,,1051201,土地1建物1車位1,十二層,十九層,廠辦,見其他登記事項,鋼筋混凝土造,1040828,89.09,0,0,0,無,有,8250000,92603,坡道平面,36.91,0,,RPXPMLNKKHMFFEA38CA,121.5005871,25.1260487
北投區,房地(土地+建物)+車位,臺北市北投區中央南路二段1~30號,8.63,工,,,1051201,土地1建物1車位1,十五層,十九層,廠辦,見其他登記事項,鋼筋混凝土造,1040828,86.2,0,0,0,無,有,8120000,94200,坡道平面,36.91,0,,RPOQMLNKKHMFFEA57CA,121.5005871,25.1260487
北投區,房地(土地+建物),臺北市北投區中央北路四段583巷10弄1~30號,56.78,住,,,1051201,土地2建物2車位0,一層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,1050817,103.33,1,1,1,有,有,22500000,217749,,0,0,,RPUNMLSJKHMFFEA28CA,121.465901,25.12478
文山區,房地(土地+建物),臺北市文山區景福街121~150號,18.56,住,,,1051219,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,690911,114.05,3,2,1,有,無,15150000,132836,,0,0,,RPQNMLSKKHMFFAA67DA,121.5362552,24.9968887
大同區,房地(土地+建物)+車位,臺北市大同區長安西路91~120號,22.64,商,,,1051222,土地1建物1車位1,九層,十二層,辦公商業大樓,商業用,鋼筋混凝土造,880809,225.08,9,3,0,有,有,45500000,202150,坡道平面,0,0,,RPSNMLOLJHMFFBA57DA,121.5164584,25.0511339
大同區,房地(土地+建物)+車位,臺北市大同區長安西路91~120號,22.64,商,,,1051222,土地1建物1車位1,九層,十二層,辦公商業大樓,商業用,鋼筋混凝土造,880809,224.84,9,3,0,有,有,45500000,202366,坡道平面,0,0,,SPSNMLOLJHMFFBA67DA,121.5164584,25.0511339
內湖區,房地(土地+建物)+車位,臺北市內湖區東湖路113巷95弄31~60號,59.25,住,,,1051213,土地1建物1車位1,六層，七層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,790423,256.19,4,2,2,有,有,27000000,105391,坡道平面,0,0,親友、員工或其他特殊關係間之交易。含增建夾層，陽台外推。,RPWOMLPLJHMFFCA28DA,121.6149774,25.0715905
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段163巷19弄1~30號,114.42,住,,,1051119,土地1建物1車位2,全,三層,透天厝,住家用,鋼筋混凝土造,890801,280.46,6,2,4,有,有,48000000,171147,其他,0,0,含增建或未登記建物。,RPRRMLOLJHMFFCA97DA,121.5962159,25.0690856
大安區,房地(土地+建物),臺北市大安區黎孝里19鄰富陽街91~120號,30.87,住,,,1051221,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,100.82,3,1,2,有,無,10700000,106130,,0,0,親友、員工或其他特殊關係間之交易。,RPQOMLOKKHMFFFA77CA,121.5565835,25.0194618
大安區,房地(土地+建物),臺北市大安區仁愛路四段211~240號,8.2,其他,,,1060105,土地2建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,670912,74.3,2,1,1,有,無,23800000,320323,,0,0,,RPPNMLRKKHMFFFA87CA,121.5514596,25.0376474
大安區,房地(土地+建物),臺北市大安區安和路一段61~90號,22.05,住,,,1051205,土地1建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,197.38,3,2,2,有,有,58000000,293849,,0,0,,RPSNMLPLJHMFFFA97CA,121.551568,25.0375068
大安區,房地(土地+建物),臺北市大安區信義路三段99巷31~60號,1.84,住,,,1051107,土地1建物2車位0,一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,750520,13.76,3,1,1,有,有,3000000,218023,,0,0,親友、員工或其他特殊關係間之交易。受債權債務影響或債務抵償之交易。,RPWNMLOLJHMFFFA28CA,121.541365,25.033086
大安區,房地(土地+建物),臺北市大安區和平東路二段76巷19弄1~30號,32,住,,,1051125,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,100.95,3,2,2,有,無,13000000,128777,,0,0,親友、員工或其他特殊關係間之交易。,RPPOMLMJKHMFFFA37CA,121.539685,25.0232649
大安區,車位,臺北市大安區臥龍街301~330號,0.24,住,,,1051228,土地0建物0車位1,地下一層,十三層,其他,見其他登記事項,鋼筋混凝土造,990513,46.82,0,0,0,有,有,2250000,,坡道平面,46.82,2250000,,RPQOMLMJKHMFFFA47CA,121.55974,25.0169789
大安區,車位,臺北市大安區臥龍街301~330號,0.24,住,,,1060102,土地0建物0車位1,地下一層,十三層,其他,見其他登記事項,鋼筋混凝土造,990513,46.82,0,0,0,有,有,2050000,,坡道平面,46.82,2050000,,RPROMLMJKHMFFFA57CA,121.55974,25.0169789
大安區,車位,臺北市大安區臥龍街301~330號,0.24,住,,,1060102,土地0建物0車位1,地下一層,十三層,其他,見其他登記事項,鋼筋混凝土造,990513,46.82,0,0,0,有,有,2150000,,坡道平面,46.82,2150000,,SPROMLMJKHMFFFA67CA,121.55974,25.0169789
大安區,車位,臺北市大安區臥龍街301~330號,0.24,住,,,1060104,土地0建物0車位1,地下一層,十三層,其他,見其他登記事項,鋼筋混凝土造,990513,46.82,0,0,0,有,有,2050000,,坡道平面,46.82,2050000,,RPTOMLMJKHMFFFA77CA,121.55974,25.0169789
信義區,房地(土地+建物),臺北市信義區吳興街524巷31~60號,42.99,住,,,1051206,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,115.63,5,0,5,有,無,14100000,121941,,0,0,,RPSPMLOLJHMFFDA97DA,121.5599322,25.0314223
信義區,房地(土地+建物),臺北市信義區忠孝東路五段423巷1~30號,11.18,住,,,1060110,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,,3.05,2,2,2,有,無,3335903,1093739,,0,0,親友、員工或其他特殊關係間之交易。,RPTNMLNLJHMFFDA77DA,121.581918,25.043939
信義區,房地(土地+建物),臺北市信義區基隆路一段35巷5弄1~30號,26,住,,,1051222,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),,加強磚造,,72.6,3,2,1,有,無,11110000,153030,,0,0,含增建或未登記建物。,RPXOMLNLJHMFFDA28DA,121.5694624,25.0484075
松山區,車位,臺北市松山區南京東路五段211~240號,3.39,其他,,,1060103,土地0建物0車位1,地下二層,十六層,其他,停車空間,鋼筋混凝土造,711110,29.93,0,0,0,有,有,2800000,,坡道平面,0,2800000,,RPROMLTKJHMFFDA18DA,121.5578,25.05189
松山區,房地(土地+建物),臺北市松山區敦化北路50巷1~30號,29.56,其他,,,1051210,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,731030,140.27,4,2,2,有,無,33080000,235831,,0,0,含增建或未登記建物。,RPSOMLTKJHMFFDA28DA,121.550231,25.048607
內湖區,車位,臺北市內湖區康寧路三段189巷80弄1~30號,0.05,住,,,1060110,土地0建物0車位1,地下層,五層,其他,見使用執照,鋼筋混凝土造,810430,38.34,0,0,0,有,無,1000000,,升降機械,0,1000000,,RPSNMLLJLHMFFCA37DA,121.6128326,25.0725947
大安區,房地(土地+建物),臺北市大安區瑞安街222巷1~30號,51.74,住,,,1051212,土地3建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,870624,164.24,3,2,1,有,有,33870000,206223,,0,0,,RPSOMLRJKHMFFFA28DA,121.5396246,25.0277853
大安區,房地(土地+建物),臺北市大安區和平東路二段90巷1~30號,9.17,商,,,1051108,土地3建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,710224,119.18,3,2,2,有,有,28800000,241651,,0,0,含增建或未登記建物。登記二人。,RPVNMLKLJHMFFFA87DA,121.5360468,25.0232552
士林區,房地(土地+建物),臺北市士林區中山北路七段181~210號,26.69,住,,,1051001,土地2建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,660804,135.07,4,2,2,有,無,22700000,168061,,0,0,含增建或未登記建物。,RPOPMLKLJHMFFEA27DA,121.5326265,25.1244677
松山區,房地(土地+建物)+車位,臺北市松山區南京東路五段151~180號,18.53,其他,,,1060112,土地1建物1車位1,七層,十八層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,991112,279.36,4,2,2,有,有,71446035,255749,坡道平面,35.56,0,親友、員工或其他特殊關係間之交易。,RPSNMLNLJHMFFDA67DA,121.562161,25.051669
中山區,房地(土地+建物),臺北市中山區中山北路一段121巷1~30號,60.21,商,,,1050902,土地2建物2車位0,一層，地下層,四層,店面(店鋪),商業用,鋼筋混凝土造,781221,445.13,0,0,0,無,有,60000000,134792,,0,0,,RPSPMLOLKHMFFCA97DA,121.522739,25.051326
信義區,房地(土地+建物),臺北市信義區忠孝東路五段423巷1~30號,9.46,住,,,1060110,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,,3.05,2,2,2,有,無,2823343,925686,,0,0,親友、員工或其他特殊關係間之交易。,RPUNMLNLJHMFFDA87DA,121.581918,25.043939
大安區,房地(土地+建物),臺北市大安區復興南路一段121~150號,8.92,商,,,1051130,土地2建物1車位0,三層,十六層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,771115,111.14,2,2,1,有,有,20000000,179953,,0,0,親友、員工或其他特殊關係間之交易。,RPVNMLQJKHMFFFA28CA,121.5440402,25.0434198
文山區,房地(土地+建物),臺北市文山區恆光街17巷31~60號,25.19,住,,,1051219,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,89.32,3,2,1,有,無,4650000,52060,,0,0,親友、員工或其他特殊關係間之交易。,RPUNMLKLJHMFFAA27DA,121.5670979,24.9842455
中山區,房地(土地+建物),臺北市中山區松江路77巷1~30號,4.65,住,,,1060108,土地2建物1車位0,十層,十一層,套房(1房1廳1衛),商業用,鋼筋混凝土造,931224,25.93,1,1,1,有,有,8600000,331662,,0,0,含增建或未登記建物。,RPVNMLNLJHMFFCA87DA,121.5329859,25.0456563
中山區,房地(土地+建物),臺北市中山區南京東路二段91~120號,33.42,商,,,1051221,土地1建物1車位0,七層,十一層,辦公商業大樓,商業用,鋼筋混凝土造,620520,275.93,0,0,0,無,有,50000000,181205,,0,0,,RPTNMLKLJHMFFCA37DA,121.5321795,25.0522884
萬華區,房地(土地+建物),臺北市萬華區武昌街二段121~150號,2.32,商,,,1060106,土地1建物1車位0,二層,九層,辦公商業大樓,商業用,鋼筋混凝土造,630806,17.48,0,0,0,無,無,1200000,68650,,0,0,,RPPPMLNLJHMFFBA37DA,121.5028554,25.0456575
文山區,房地(土地+建物),臺北市文山區羅斯福路五段150巷31~60號,39.88,住,,,1051228,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,103.74,3,2,1,有,無,13500000,130133,,0,0,,RPSPMLOLJHMFFAA67DA,121.538187,25.006195
文山區,房地(土地+建物)+車位,臺北市文山區景豐街61~90號,39.05,住,,,1051215,土地1建物1車位2,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,951123,191.25,4,2,2,有,有,27600000,161643,坡道平面,35.97,2500000,,RPQOMLQJKHMFFAA47DA,121.5448599,25.0017066
北投區,房地(土地+建物),臺北市北投區文化三路31~60號,45.21,住,,,1051201,土地2建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,750312,140.82,3,2,2,有,有,15500000,110070,,0,0,,RPTOMLTJKHMFFEA38CA,121.4977186,25.1383498
士林區,房地(土地+建物)+車位,臺北市士林區延平北路六段331~360號,27.79,住,,,1051201,土地1建物1車位2,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050805,261.29,3,2,3,有,有,34600000,132420,升降平面,64.24,0,,RPWNMLMJKHMFFEA87CA,121.5011395,25.0908423
大安區,車位,臺北市大安區基隆路二段121~150號,0.36,商,,,1060110,土地0建物0車位1,二層,十二層,其他,見其他登記事項,鋼骨鋼筋混凝土造,941111,16.35,0,0,0,有,有,1050000,,坡道機械,0,1050000,,RPROMLNLJHMFFFA77CA,121.5570142,25.0286632
北投區,房地(土地+建物),臺北市北投區溫泉路121~150號,22.7,其他,,,1051101,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,780214,73.96,2,2,1,有,有,5500000,74365,,0,0,,RPXPMLOLJHMFFEA48CA,121.5109317,25.1362956
北投區,房地(土地+建物),臺北市北投區明德路271~300號,2.17,商,,,1051201,土地1建物2車位0,一層，騎樓,九層,華廈(10層含以下有電梯),見使用執照,鋼筋混凝土造,740515,18.5,0,0,0,無,有,3000000,162250,,0,0,本案件為二親等間買賣,RPPPMLPLJHMFFEA77CA,121.5222782,25.1145719
士林區,房地(土地+建物),臺北市士林區天母東路8巷31~60號,36.8,住,,,1051101,土地3建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,721210,123.12,3,2,2,有,無,21900000,177875,,0,0,含增建或未登記建物。,RPROMLPLJHMFFEA87CA,121.5317391,25.1167699
北投區,房地(土地+建物)+車位,臺北市北投區知行路211~240號,26.01,住,,,1060101,土地1建物1車位1,三層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1001122,156.55,3,2,2,有,有,21800000,139253,坡道平面,40.46,0,,RPSOMLPLJHMFFEA97CA,121.4667483,25.1194081
